,alprostadil,amodiaquine,amuvatinib,apixaban,astemizole,avasimibe,azithromycin,ciclesonide,clemastine,clomifene,dapivirine,digoxin,dronedarone,fluspirilene,hexachlorophene,homoharringtonine,ivacaftor,ketoconazole,lonafarnib,loperamide,niclosamide,osimertinib,papaverine,penfluridol,perhexiline,promethazine,regorafenib,thioguanine,thioridazine,toremifene,ZK-93423
NCOA2,-0.9903268823036891,-0.835451636178797,-1.69226587060312,-0.0553880689450792,1.64883926073378,0.931784514023027,1.5443924629573997,-1.9184523926019201,0.515862223285094,2.13482559387103,1.58577276272356,1.6284846975793899,2.14995554901182,0.952481836370915,1.5822689796870602,3.7134295541193905,0.7025184256425681,-0.55469914184735,-0.0357371164010387,2.80445474323637,3.81200493336804,1.84622499844856,0.315391026156841,1.82160100331607,4.50962276469697,-1.57803010393958,1.0055109245059302,0.10276614335737501,2.6596311593315,0.371773994860018,1.71562323312532
NCOA3,0.5397472018349839,-0.0604643516971228,0.6407918508832099,-0.0256055253596968,0.10247648583005302,-0.7807699060885359,1.29499646411226,-3.06790638231062,-1.00954374480314,2.92903188350834,3.01787857874789,2.6458546856402596,0.620947782398754,1.11478119016736,1.34296535905948,3.29778396964225,0.7415382118559721,1.56491493987494,-1.0572141555558001,1.1157809887290902,3.3424510591919,2.8451256086976997,-0.26016634270008604,-0.35228094828927203,4.22785344958732,-0.24678634072511302,1.37297105968221,0.52938481355339,2.5197429901830297,2.43516563132602,2.50525420467673
NCOR1,-0.0411899329501353,-0.967357244803545,0.215206965399547,-1.74399426623124,0.5327541823647439,-0.669118257792577,-2.29780667609788,2.7764393046423197,-0.17059161891847902,-1.37102499351887,-2.6882465219686003,-1.8010734966676298,-0.7146387960506059,-1.09489656275056,-0.902542780735707,-1.90970212980263,-0.385333354434469,0.341768738806833,0.8368911818029598,-0.44187468728638396,-1.7103457810257598,-0.715370764223114,-0.26088118656332704,0.405111559417207,-0.7709939814960021,-0.298727760965174,0.21219624411170798,0.0971476979243139,-2.42200786708383,-0.796437887087062,-0.67387679988622
NCOR2,0.49608895730711206,-1.1427276071249,0.688585769509316,0.256995947272753,0.39945793523708095,-2.30260671295229,-1.5487907815221598,1.1562915739866397,-0.962849731276598,-1.3593539912190802,-1.6865891204544698,-0.0945774922030245,-2.07960724605651,-0.667529281763353,-1.14256163761794,0.326243619215273,-1.94918600303961,-0.8204415733698911,-0.20705036414476302,0.176913937029797,-2.65911469262079,-1.04769872164537,-1.9642765274949399,-1.17446409877045,-2.12757882223692,0.277353982062274,0.6250478911677729,-0.7839944854461558,-2.2305163066934903,-0.0892482338414836,-2.4810836019474
NEUROD1,-0.9787291968373499,0.149480306366673,2.20424229420351,1.50795393878309,0.14032768393365802,0.50178154047674,1.70185135462814,-0.21992557953425002,0.0303822990724499,1.19489467383962,2.36264948427744,-0.0553501013559306,2.01135378858265,1.2545842055706202,0.5763968590011109,-2.30514979783588,-0.127661809736212,0.0062035600215988,0.5695523399083461,0.509669143541186,1.64402737740793,0.590900058583793,0.395791928420557,-0.0752548544079088,0.716432439793436,0.0557150234888604,-0.9027737419988309,0.6048368939886071,1.71355988824162,0.277277910037193,1.89054003356621
NFATC1,0.5997196826789101,-0.008037253421550629,0.550603367843214,1.99674230546326,1.21157313975426,-0.263226954160765,-0.653174319160574,-0.6344934508901839,-0.7790118767434359,0.692245985964683,1.0377398584094202,1.87346391350261,-0.23654448273004,0.875293771635395,1.45792105787194,3.38715681599523,-1.07409296384643,2.21239196505443,-0.562529791419075,-0.115169280905263,4.49051789588371,0.8876979555321729,0.7761727554989091,1.24511867469167,3.47823131168437,1.19006057172666,1.7414853444127398,-0.34157461454991306,3.70599202139505,1.6028575745788702,2.83242933499187
NFATC2,0.9219374918184531,1.56907422340971,-0.47829346944636797,1.1999771265385701,0.34682779963176197,0.654088025538524,-2.92684931037403,1.11609407496192,0.25342142438632703,0.814957221378322,-0.300290476770453,0.6209800897035229,-0.1368153815366,-0.8059973001997021,0.20399517974410103,0.9627253312740709,0.186547863528608,-0.0561230923241663,-0.533142887853331,-0.10187978680232301,0.766605574395005,-0.8084552508305181,0.0618802665384576,0.9368922150134928,1.09602130945327,0.6138818971393709,-0.922024243290635,0.0502077406963769,-0.14108216511840302,0.49390821869879104,0.168442986561011
NFE2,-0.924128662746653,-0.117727301479169,2.0787738415154697,0.686395780143431,0.929695975243369,1.69281175000763,-0.0468891448880591,-1.0758936140992699,0.593360299186121,2.5773060031210298,2.72722919232229,-0.728959059498328,1.9950394321665001,1.59662840628894,0.425408919976558,-1.2280574574916798,0.8889399243201209,0.7016578224716379,1.07146046574709,1.49227484132061,0.9063430128274691,2.5388087402869504,0.7849184936522231,1.1911497555910602,1.15585465894588,-0.122585821508071,-1.18984958844497,-1.07844794806437,1.9543841584246,0.31754428112759003,0.00921590254516021
NFE2L1,0.932776684939959,1.3442832194743202,0.5779784451711889,1.10802622061925,2.98262749250427,0.10281703812083501,0.674602922250087,-1.3949868905316298,0.9614016275444159,2.01473969610996,1.42421208145141,-0.94360785509579,2.11405779190255,1.0737490032484398,2.3197704333132796,-1.11368355883112,0.538862018659461,1.9796988939523998,-1.1286407249120902,0.71363626896622,2.10571358204473,2.83347553498896,0.131642652524438,0.392976887695373,1.4600840599803,-0.532278960090295,1.58485289109212,-0.0840990916095508,2.07194716185959,1.45478941681407,3.14200546947368
NFE2L2,2.2289651342431402,0.251691335593776,-0.42993528672439096,0.465407787229514,1.9501671069051698,0.168195535300311,2.51390775087264,-2.64645519497589,0.755386000574095,0.980593772111688,2.91667318311861,-0.43565866944614,3.5227162682265196,3.7864349910084303,3.9362434684149106,-0.929610487375296,1.88843633210128,2.92054810805785,-2.22476531350955,1.8080510210974698,2.56244035987456,4.298966045816431,-1.04208272603752,1.7016501534998199,2.70321777905406,-2.56723845381994,0.29049420304681,0.500861094180167,2.0336616157209098,2.03739980305072,3.6266529668946803
NFIC,2.5574696106640697,0.530167954050475,-0.5757496836328979,1.4812548025728998,-0.8007695050474108,0.181464492273762,0.103368987973277,0.34895125220381396,-1.52799454237772,-0.14007773600119,1.08132730785039,-1.40426789974949,-0.0256589370383179,-0.0771087466123481,-1.8075649887819198,0.0474231238202658,-0.439804246021178,1.0197173605921,1.74384380514058,-1.3171610393734199,-1.41409487636835,-1.5359792121629,-1.38030891394216,0.00875965067265852,-1.02904186250334,0.0978551734739898,-0.16476894390942098,-1.71167540323178,-1.6406680588343798,0.0547036307941904,0.986848420144563
NFKB1,3.66860805365329,4.57204344165831,2.45776246103155,0.8601641192889509,1.00442125410383,-1.1608917424386398,-4.49643983386515,2.10137403157351,-0.685006814936885,1.39457069830001,2.18058246370087,4.41063942488903,-0.517032117319002,-0.314638426525592,3.5405917510958798,4.880279238162849,0.9215173603297231,2.8695171283801297,-0.8432965990558459,0.148837633070553,5.70332805097692,1.71384526741061,-1.30378975565441,3.81350800514768,5.58637653681831,-0.28161499480837,-0.4400313387223879,0.0801264469440412,3.97446967019915,2.42667701542381,3.91734139243236
NFKB2,2.21867136198661,1.55050838080441,-0.252497628628826,2.18834219287125,-0.770895611966155,1.4543973911132602,2.8616183614003097,-1.9637729435749298,1.1942951034628,1.5774700457956001,1.02471197138927,0.54381551027851,0.808574253998508,0.9341657906368381,1.1228798415319399,-1.32552039394397,-0.30800413170991997,-0.316475787984628,-0.39059133100668697,1.4833760187453702,-1.96088947981203,-0.9139026687826229,1.8697298029553,-1.58481164916345,-2.1519297900107603,0.886418159801615,-0.579097039878671,-0.13410682600736698,-1.9416136304031297,1.12233781255887,-0.187819745050955
NFYA,0.450075952013435,-0.0165859805018862,0.385296637656798,-0.879407149640221,2.02544787873006,0.21794686446579103,0.41427539540472097,-0.749133569638735,0.205083785771538,1.37383565060664,-0.31085627323243603,0.12788227423863802,-0.13205839516863302,1.48741806598971,-0.354943291479436,-1.19919326343629,-0.8318783175034599,0.8442537432903771,-1.3714302741025002,1.2079565797736,1.38218729309845,0.842593643894732,-1.5450551426633798,-0.37175914193273707,0.8090332858928441,-0.633565257791548,0.448615307352651,0.9507633622829209,0.8483386102024351,0.64776047061307,0.30019931536628497
NFYB,-0.12319542379671199,0.225653089002852,-0.72415209403973,-1.43214266588223,0.397912801325523,-4.05441985628131,-0.0348320865505015,-1.4671666779886001,-0.39478093818672605,0.19706805841489003,-0.517709305622647,-1.94026545099713,-0.5048274661716979,1.2390307030159,-1.09362828465091,-3.94489939580503,-2.4583043663667596,-0.0804886571344796,-1.03888098014084,0.7315810008058101,0.12852213499106,-1.5897457284440801,-3.64979769233184,-1.93477041503348,0.9868536331795931,0.7562657898870421,-0.786936553989914,-0.18415821241426503,1.4474500079186499,1.76705100556295,-2.45899951717541
NONO,-0.7767563773001379,-1.91231293419632,-0.6726426384568609,0.528104299095024,-0.5779430119233471,0.37245245217671996,1.83719308647131,-1.7835745517959898,-1.70666200867956,-0.411087214364928,1.63160304812281,2.35180582985527,-0.7423265642723191,-1.4090000957670399,-0.39645099751415297,2.33209964279572,-0.378920279801434,-0.39109132925285206,-2.6997936876865096,-2.45047907052623,0.639704102277556,-1.65385907681242,-1.1751419308695001,-1.47794926589823,0.0641903990656654,1.8449027202411201,0.411608912136949,0.714203866384999,-0.43724183294512703,1.3773665113397602,0.968214047465581
NR1H2,2.19816335110924,-0.5656483844318111,1.3954483055012101,0.494753024973275,2.53508700009364,-0.41540952700447603,2.12631046250971,-2.04620371284569,0.7377841917015601,3.1379482673161503,3.6575548291227995,0.0411946078361524,2.54896166997094,0.791523063122168,1.8577038322833501,1.3569870901696899,0.562836521678973,3.94247349369385,-2.6261297233308,-0.0722951231189103,3.9163337902400803,2.06666020838124,-1.32386643859233,0.626828026767569,3.83122032139852,1.19604429855747,-0.101831882308309,0.553175806027481,3.4609494015571802,3.37965765778647,2.3281414879416
NR1H3,2.4931152597134103,1.26022541034977,0.829179277904483,1.43024114714702,2.2049594888295,0.8820701211618431,2.24741863000716,0.293142502640037,1.74420354191858,3.93073114573574,3.60500888523306,-0.310552519452911,3.85605104297481,2.74841840086299,0.7660855587569221,1.08563872058659,1.09107860897059,3.03942110367927,-1.43666596058059,2.44940534406132,2.40678557415551,2.4090846207527403,0.48433653796234705,1.83079813836149,2.7941933874309397,0.6388488387289039,-0.18812648903729398,-1.5408671136202698,2.9961106792127996,2.7904050776793397,0.9548986276498052
NR2C2,1.4477243488425902,-0.884915505943294,0.6655434267496451,1.40365905942388,-4.83390433160535,-1.23271655078726,3.67892225632975,-0.933415585294925,-3.8050227721104597,-3.24324758527475,0.5562943028512111,-0.5689947602289019,-1.01169393802001,-3.19478917391856,-1.68656152239323,1.49239386241953,-1.01638398248664,0.41609474393954904,-2.09367350298381,-4.50573277284165,-2.1939659921672203,-4.4350113085662,-2.9134998862698,-3.7858233375345804,-3.60710463759707,4.18401646632208,2.5010180902948997,1.02780487487129,-3.5646052169990896,2.58011850427001,0.14599249161603603
NR2F1,-0.166430711123166,2.22312366419187,1.3811099305431003,0.8222097346459609,0.804127597051754,1.28755078101497,1.6832244181528797,0.7838689678258729,1.56623802762506,3.11315440196091,2.04104966448618,-2.2892302480674305,1.92967296515279,2.9591095661199396,1.16232676127714,-3.62329744591685,1.25896177670552,2.0209000642314803,1.48361860758403,1.7522124036715,0.8593394278814399,1.26847137082149,2.01652390424029,1.4140539431930501,1.08572646485299,-0.759881273454999,0.214170455206607,-1.1599075194735,2.62181120356354,-0.412121588788766,0.8094375428603939
NR2F2,0.48658082082601295,2.0644293612463502,0.670208476522912,-0.595505385256662,-0.479183712805708,1.4953752543865702,-0.772646793350745,1.15810862049302,2.0684949357983,1.0457741820769701,-0.830064261712983,1.56577240301048,0.5549760859562739,1.66021894613941,1.9056100938514298,0.331511495556118,1.1363193538395802,0.318764798957084,-0.0306059117386442,1.52975871581554,1.7699195421448501,1.37196561350358,1.3741434400564099,1.6574409793719798,2.03113961737507,0.429211206572074,-0.7202041420392901,-0.24685870464421697,1.85035298921478,0.61147445982279,1.12800578518147
NR2F6,0.9546962697400041,-0.27993647227026297,-1.08650107450183,-1.65692441844294,0.45177473644054494,-1.46780724516529,-0.7765321995821479,-0.28730245750565503,-1.87468615078419,-2.05814143362266,-2.66965284801215,0.46789532849960297,-2.3329317069202005,-2.55231482388866,-0.48796741912897995,0.82466416263834,0.198488702201127,-0.652268896401442,-0.6589888126195821,-2.9194706905944403,-1.42056629673866,-1.45523806235587,-0.76905003060977,-0.834862610230525,-1.5779141986500702,0.0559256268593115,-0.793733799321803,0.38194920617621997,-2.68579334250385,-0.479110572754324,-0.8870985806722009
NR3C1,0.307418791013348,-0.0710738188773795,-1.1829016063037099,-2.6592808504191097,2.75180560677158,1.80937134417375,-0.749686957679864,2.85129937480843,0.8455369992151031,-1.15154467784204,0.400273102370673,-2.4500241255502595,1.02663916276992,0.38267375532334796,0.6369358115258149,-2.1813939117089,1.3072134472218702,-0.461232528615005,2.78278629911274,1.22352005452094,-1.77814658613939,1.1354923284746299,1.94125503408209,1.23569541638673,-0.541969121570308,-0.9153027815763689,-0.278501418547356,-0.22856088975644,-0.665016530380474,-1.77053043935906,-1.18598464570807
NR4A1,2.8252614239757,2.65418048205608,0.25840876969270005,0.9351620022082571,0.582429004338612,-1.32926566777521,0.694340769248604,-1.1211240644995102,-0.6533661456372,1.59256717438037,2.35630936007735,-0.36925885284308896,1.94552915054062,0.914000841744874,1.4075484830558798,0.633067423071634,0.0557331787686669,2.29545275079703,-1.20461012458517,0.0375862186338347,2.45480464708395,1.2481551136038798,0.999237492706071,0.193454093273187,2.95984636750112,-0.2635313417635,-0.44989913832531603,0.961994410359257,2.22461884494885,1.8430548858623799,3.47690978345016
NR5A2,0.19280317226557198,0.9595872313818661,-0.0268441080585544,1.40689112091799,1.1145961759639198,1.07478586957716,-0.0983354779358558,0.557304895338787,0.41549005573493897,1.7725359024203997,2.46155513653362,-0.25662032677612395,2.06662226039333,1.26872226697637,1.20635166245274,-0.26293137379749804,2.23464738415847,0.575975835031437,-0.22583716295230102,0.540338097504066,2.47347285437064,2.62792596870748,0.7446035039949159,1.11277912564183,2.3317756363345,-0.171744694216503,-0.0958884687886158,0.567983688917379,3.5895151799467,0.8805599162124799,1.85978782073331
NRF1,-0.541718338521145,-0.551185684492454,-1.4722082950016697,1.6383799449738101,-2.9926717432586,-3.49486910921697,0.11805487485555001,-1.7909371029780201,-2.36993908743454,-1.48547091990801,-0.35229906390592797,-0.447299609613313,0.344694955852304,-0.490291185496859,-2.3392260241139997,-0.698155560424384,-0.7447442709139359,0.0378229311379637,-2.3005042881797797,-2.3449217030336,-1.5077810078600002,-1.67778204522776,-2.48393953814622,-1.41057655636181,-0.521599643712202,1.86219991264957,-0.21260193812453895,2.3594391751571204,-0.43375592637135296,0.26554042188322396,-1.5446951297629299
ONECUT1,1.5548550059178998,1.8357076998175998,-0.205706016663737,1.90796656388288,2.4575983792110403,-0.26548773330993203,0.748574200820973,-0.38146445582843796,2.53094944029375,0.8372444864613371,0.317144702717284,1.37131454880978,-0.872526134556788,1.57661604695309,-0.353184805364076,1.4767342276517998,0.718869249321578,1.2294000289799998,0.700893004939822,2.2806702292802203,0.700825158727884,2.2685617332550096,2.71427347281306,1.57006645552233,1.3938955968393,0.44130790816413895,0.6239124598461739,-2.68957523445315,2.29564516545977,0.617192278033975,1.1127786193809899
OTX2,1.21971420647151,1.21267402842812,0.988578956172512,0.8539826164612,0.128881160415928,1.24709857318518,1.71941146499751,-2.54623525594696,0.664395889694286,1.09970483711619,1.4793965888055602,0.7485993193700041,-0.7551760268712421,-0.144841134882125,0.0336416172210601,1.6777149905059,0.0376228538170181,0.6217597706677529,-0.790807597834138,1.5635248322534698,1.4016071978013998,0.42432182713796207,1.68619529865827,0.21699925254314104,1.95895188759879,-0.35733077212502795,0.8017796759843191,0.7304531305874291,2.0833148319623302,0.592984062104222,0.458847422776846
PAX5,-1.76569106920199,-0.28551286914568297,-0.549851929575279,-0.944055710843322,-0.893643281140703,1.9623330746022298,-0.44850451754459597,-0.337267105437544,-0.9989840769943822,2.11179812504233,2.04975935957621,0.523591699147434,1.85400492937112,-1.2072635233728,0.296423621631596,1.0469198745564599,0.24183582081854602,1.4857201016724801,-0.0685323595499944,-0.7602271872214241,0.905094020019194,0.357097572138191,2.0753087500183898,0.572291782447301,1.2414817906651299,0.481372473688746,-1.16917062483192,0.49108014754898294,1.2916726558398701,0.902368663329476,1.81864561543082
PAX6,-0.9702670499587209,1.04814314192755,-0.306542423205515,-1.09506722316189,1.63096987511454,1.9815125929667,-0.365287180855589,0.530887065567786,2.9996343406529804,1.3990886306059298,1.8563641733632201,-0.0426290598495635,1.9007309787688798,1.05396796872555,1.18547897779528,-0.698099552426104,1.70717164511922,-0.647499069925181,2.67788680809951,2.8856121361766403,0.8537955019178091,1.40209739644761,1.97119486958045,1.3023823121770501,0.9085613184442641,-2.12703540838408,-1.95423228300533,-2.20483282221584,2.0831099144321,-1.17711164026402,0.313699945279041
PAX8,-1.04791268476326,0.39640032413692,0.928437715515243,-0.322733974825765,0.05138175213372701,2.04675355136998,0.14785424550961904,2.2086463310999904,2.3310521327852403,0.912194748403764,0.594586346861986,2.5716925871336804,2.5512804952305497,2.41736452767985,0.599191752957719,0.8328580024351059,2.54438319046001,-1.03405311425589,2.10490436350687,3.23122413256463,-0.185015954262442,0.591391480525573,1.44217882539536,2.0323559984058797,0.8239791179484449,-0.47315652406302705,-1.9847072056702302,0.7616948863483242,-0.145464598933758,-1.0113292468053199,-2.70358711943806
PBX2,0.682632520586656,0.8310748108052071,-0.152616524398228,1.09680424471277,1.9529511572707798,0.382588660158474,1.450319656202,-2.42230781071688,-0.7156773213199701,1.7346093051668603,2.9744373785337204,0.070092373610388,-0.15545527281215,0.339858807583921,0.9045059754544209,0.0218463729444668,-0.9569772272782678,2.0162010285069902,-1.67004099133722,0.5715097189489421,2.3410922564401,-0.145638539463324,0.23211278672458,-0.6397136704351021,2.6903710051626804,1.30662783052699,2.25248928767287,0.515213672531603,3.36074991130251,2.5491113706782995,3.5912992225727405
PBX3,0.8280686068545501,-0.826793986571341,-0.594579971109781,1.4485719895045,2.9585075016331297,0.8291156966666651,0.792800262992782,-2.84461420667094,1.8743074993847701,1.34464814673803,1.9803337537280903,-0.507474717768303,-0.556309829576635,0.896931940947066,-0.13613298830247303,-0.5437058579944689,-1.1904079206018998,1.03283524442321,-0.4087631299951451,1.0779088323603299,1.8160589893898702,0.927973943867106,1.31777135339537,0.07276572050189999,1.22171652380891,0.355738564316215,0.84847324500868,0.38940235245926996,1.90922930075892,1.43708156177955,1.97824742702315
PDX1,-0.00446189886989715,2.71286588656011,1.22280562926469,0.347704288465775,1.8720198408243,1.07665663688351,2.5321573946050098,-0.673810434590775,2.3088996236026897,1.3908029775709099,0.6079648038918679,1.0718691022092401,-0.16901444143136798,1.37547539454633,1.93056454522857,1.7413689374480301,1.0961644424744998,0.29976940331585905,0.291737176749375,2.7067512322394705,2.59012033240402,1.7012406387023602,2.83779912759958,1.9621691957922398,3.4746465403257596,-0.18060665520429897,-0.10395191813407802,0.836815043196968,2.88648598565237,0.7238208988796819,1.4153758969785901
PGR,0.19786990799458604,-1.5532763326717498,0.190211411148494,-0.23477248673572101,-0.0804516652308845,0.0144381340029075,1.63411184285826,-0.9828682583687981,-2.4863743607428996,-2.28556963106738,1.59954085292831,-0.29775007738541404,1.77011993688248,-0.8140708056810991,-0.122763048806095,-1.24475864301351,1.1672223301237201,1.50829408881704,1.3887915030163203,-0.5659104963774421,0.0805414823249716,-1.0954356898506201,-0.703371672335565,0.27526298923490194,-0.0737969227006805,0.589414478294264,-0.8273940028715441,0.0760177111753739,-0.844517962753003,-0.7012983471022021,1.32577467715345
PKNOX1,0.474176180820387,-0.11424121257334299,0.572923723606838,1.22155407744855,-1.07118960893046,0.19842840362209196,1.0875307722858,-1.19688921865852,-0.071568733660722,1.09829627034519,1.0185566033532099,-0.215036300856731,1.3539813430464098,1.5351890430886102,0.40821898430752596,-0.637549825216731,-0.0216583211113455,0.948027731429292,-0.0953813646959994,0.880274936743703,0.0159212386597261,-0.242225526484211,0.370951569676649,-0.419502833272992,1.26810772927723,0.500431078747248,-0.43304539141709997,-0.329727081054998,2.17961540956283,0.7971922911435559,-0.0389879116544445
POU2F1,0.361759788625146,2.1320350038789297,1.60031261842058,1.4676351753056,1.41190297095074,3.27414184472422,1.9649001978236202,0.6873310833610471,2.12194726408161,1.46104058320233,4.27396485993878,3.2861247017447597,3.62319492931014,2.57293456961715,2.92779767006259,1.9316220645849198,3.4697179704536003,1.3884962194978703,3.19178766071656,3.5082816775374104,4.06411670899162,3.44758458997655,2.47253810311629,4.22770548355759,4.42297711872108,-2.53179568827504,-0.9298555571414692,3.29017744142125,2.8272770980530697,0.30149510295450704,3.67422605414865
POU2F2,-0.568248733124349,3.41572914399901,1.9949975712177102,0.0211271366270036,0.8476254401060641,2.8656099317417003,0.709346542352407,-0.995989502986168,3.16845165751593,2.76705601173945,3.45153230645435,1.5462210479092402,1.09240499637071,3.3802410727464505,0.956766859631,1.2779721473636498,1.0424570265997601,0.9553570444193872,2.01696899975718,3.65890551337475,2.9095752001850403,2.8070789134483,2.15217415427806,2.8438985040230698,3.56539750188969,-0.9061391756032109,-1.0065879299394398,-0.17662217899392701,3.52314208395552,2.36443272844691,-0.282669095376958
POU4F2,-0.216911287582077,2.19607562662064,1.21251604288749,0.8892232082921371,-0.212487181769787,1.0132184070419399,2.10945437886118,-2.68845597998308,1.36028978592081,0.8593126750635491,2.4022388992759702,1.1966628948448799,0.9103306257490401,0.4254783485540129,0.6225527136993771,2.40772386576273,0.837126719071528,-0.017565109362520998,0.14812950571293498,1.58266114231282,1.6068511669051,1.4543331343671202,2.4034704038872903,1.6373492702477699,2.50921187977037,0.755331061335182,1.46484454785088,-1.21733286290613,2.02398218001691,1.4339243934801698,1.0992142232371802
POU5F1,0.0590659149297545,1.0575167971515698,0.218516517719776,1.1630701908510401,2.4236978833472,0.282422518689592,3.07162858987583,-2.65711943770215,1.6972639751545102,1.6410681034543002,2.3958634216848598,-0.220919869196841,1.6004157594028,1.7422260783998502,-0.196709238848452,0.848565620367301,0.270318779221371,0.373764896108274,-0.8440284654468959,1.4435396521011001,1.79884414812753,0.767096133735088,1.3818725766453401,0.12964052510391,2.6752651685892097,-0.8385528607373158,0.641183852235272,-1.98306929535916,2.7689601306527103,0.662377525145978,1.1693935990872901
PPARA,0.898180083454729,2.77182613901566,1.08357400932275,2.4513983962491204,1.4969001178421202,-0.798854184801162,0.969965545542641,0.742689571163208,0.572379218399542,3.0005595976849597,2.2780081784649,1.2659264195730702,3.2060906521752996,1.48765079325201,2.31892586676726,1.0416679054613,-0.10919680116250301,3.7515167047314,0.598601448103021,0.821858655023015,3.60517494002783,3.07608433654845,0.142933481073337,2.2424255513810496,3.3264626557112598,0.11285835236536501,-0.902811928029484,-0.8904978872996321,2.40007126803297,2.4751555984986298,1.92446445654284
PPARG,0.203645941809882,0.470202122614796,0.18946998430689105,0.735939189374742,0.8349093967970799,0.0581143007864689,-1.84238886804632,1.70311633185131,1.8127692853129802,2.30652202950944,0.50290597667297,-0.374229466136052,1.15231367319612,1.9670421285940802,1.30695306172526,-1.01562215948651,-1.41979091242259,1.6590884207826901,1.1537987368633,1.6415988754142299,0.676357779622709,3.05943279422771,0.34922469034523396,0.88352998648175,1.42207653908209,-0.15461432725771,-0.28823829387184197,-1.3481096545887399,3.2913888390335204,1.07251897779323,-0.6280614874105529
PRDM1,0.9561702195880459,2.76992927498281,1.2251890891116899,1.4343250591506,1.00050753346144,-1.82889799116734,-0.623578807827669,-1.37921787034096,2.06899917358576,2.14366994785429,0.32115732577520195,0.994304488517458,0.047239997785708,0.5232149584153689,0.0737774963645664,1.17999190714449,0.9433379879154201,0.384578106764649,-1.07313961565729,1.05307497376959,0.8405297563570251,2.4122182154113303,0.8543334958693921,0.7705178830661898,0.911070865066919,-0.11838327190366901,1.83650701407088,-0.0315606663637224,1.5090756664996698,2.00901076720716,0.800014534897504
PRDM14,-1.87417463243676,-0.6049267039662249,-1.21145988135052,-0.9558018630125269,2.60061196987786,2.63258596933639,0.48740952105099106,0.266848685304526,3.22368248969968,4.7055791924811,3.49510670634481,0.24273234438819896,4.84181412752663,2.07993808849662,1.9610972025654798,-2.06832841387916,3.87160222908494,0.0986637341893441,2.9563005952121495,2.56915368735659,4.0859814313928,3.88426313193465,4.31046408455234,3.76719359451984,4.31745998962608,-2.7070389291226,-1.38943457683782,1.90679406520931,5.08566504976066,-2.0021567873296,1.1856178170416398
PROX1,-0.0225218690853273,-1.17746066020753,-1.41298472621198,1.32071752258295,-0.143219466537412,1.1881967525217298,0.9723374189761891,-0.34862585463500895,-0.327422068255128,1.15549793568823,2.45236557481392,-0.0958353368918041,1.6581485506729299,-1.0867025110697701,0.08894049760930199,-1.01459648148021,-0.134440511249312,1.5232398572848,-1.21730848943986,-0.16294797782274403,1.1013399428680302,-0.37636557153273503,-1.48473843565685,-0.264820878218095,1.4694455023254198,-0.138261006533577,0.289011060571976,0.715883979864952,2.22123983608149,0.616021157709751,1.55753358545783
RARA,0.357100540005216,0.638638817512649,-1.7430748697731102,0.0085772538412429,1.9782219676885802,-0.0291679639817642,-3.1351692113655196,-0.940443772683276,-0.397467566307236,1.9161816055201102,2.68353669218964,1.3657788832333402,1.84960566463576,1.08538002102543,0.120734116617496,2.0532154473287902,-0.10998522051431,1.39288020618489,1.18747193723206,0.742001292865014,2.62341571545592,1.75378720855344,-0.9246133976447891,2.16334106189099,2.8416249277092795,-0.5637417535339151,-4.52705035973077,-0.0410886821660253,1.23261045078551,1.39863913779787,0.765584011196688
RBPJ,0.24477936755958,2.05497672831523,2.74234853778475,0.7422785876726079,1.8674735760754901,-0.34062148740703196,0.329299015896678,-2.63918376276518,1.8857404771573303,1.544347613382,0.700251478935861,0.842778919178428,0.277583462103992,1.88560669030442,1.7540656859005002,1.0438276761552001,1.29685543238274,2.3082841386067097,-0.38081328960415706,1.0057015608572801,3.8800186800386696,1.9810472695052401,0.889250471043621,1.56199108450198,4.181218096766139,0.7712360910901199,-0.736260188979048,-0.833267540432016,3.7653954829567904,1.8197815467193503,2.46309645195522
RCOR1,0.9566450676289681,0.145955358505544,-0.653830548723501,0.46861522586169196,0.20808517880328,-1.16003005890619,0.1416918507359,1.18851657538825,0.9109048689094991,-0.44371093982026294,-1.5133776528325502,-1.6103950704471999,-0.793498681142869,-0.469678613477323,-0.24839217011842102,-2.16192003726941,1.18253768496077,0.852787893752226,0.9423164084795721,-0.0292860208642548,-2.4392256259551,-0.7545995523281079,-0.0797591402396951,-1.01152925049719,-2.05039168372273,0.61006551246397,-0.11312139968298199,-0.42206654541366206,-1.01510863861436,0.13019119302069998,-0.756661704883335
REL,0.34752919086963197,1.62630634741855,-2.04292443953814,0.0308502150823021,2.3372178185878103,-0.5322854499081561,-3.7863994700710695,-0.0702972362013197,0.381771057740007,0.7226851502837571,0.751556553656968,2.76421885142479,-0.156368848654087,-0.752928519844982,2.78457604643763,4.75677938473401,-0.698081968086593,0.8286096035034219,0.39215752050935604,-0.761821891404316,3.51346893556993,1.59738759503845,-0.7817213966238609,3.31817651608363,3.9141445087105,-1.39354377879123,-2.22248667998103,-0.583570166071896,3.27475953884045,0.619517547331754,1.79901187935098
